scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
aggregate,cross_lingual,openai,gpt-5.4,1,study2_british_within,,en_vs_zh,jsd,0.009297822043013696,0.16485952048041527
aggregate,cross_lingual,openai,gpt-5.4,1,study2_british_within,,en_vs_zh,tvd,0.024000000000000007,0.23333333333333334
aggregate,cross_lingual,openai,gpt-5.4,1,study2_british_within,,en_vs_zh,top1_match,0.8,1.0
aggregate,cross_lingual,openai,gpt-5.4,1,study2_british_within,,en_vs_zh,flip_rate,0.0,0.2
aggregate,cross_lingual,openai,gpt-5.4,2,study2_british_within,,en_vs_zh,jsd,0.6099865470109875,0.6099865470109875
aggregate,cross_lingual,openai,gpt-5.4,2,study2_british_within,,en_vs_zh,tvd,0.8,0.8
aggregate,cross_lingual,openai,gpt-5.4,2,study2_british_within,,en_vs_zh,top1_match,0.0,0.0
aggregate,cross_lingual,openai,gpt-5.4,2,study2_british_within,,en_vs_zh,flip_rate,1.0,1.0
aggregate,human_alignment,openai,gpt-5.4,1,study2_british_within,,en,jsd,0.7084379385154168,0.9522196418409831
aggregate,human_alignment,openai,gpt-5.4,1,study2_british_within,,en,tvd,0.7626499999999999,0.9753499999999999
aggregate,human_alignment,openai,gpt-5.4,1,study2_british_within,,en,top1_match,0.0,0.2
aggregate,human_alignment,openai,gpt-5.4,1,study2_british_within,,zh,jsd,0.6136386038624471,0.91568922757711
aggregate,human_alignment,openai,gpt-5.4,1,study2_british_within,,zh,tvd,0.6573333333333333,0.9400333333333333
aggregate,human_alignment,openai,gpt-5.4,1,study2_british_within,,zh,top1_match,0.0,0.3333333333333333
aggregate,human_alignment,openai,gpt-5.4,2,study2_british_within,,en,jsd,0.8514232218183493,0.8514232218183493
aggregate,human_alignment,openai,gpt-5.4,2,study2_british_within,,en,tvd,0.9,0.9
aggregate,human_alignment,openai,gpt-5.4,2,study2_british_within,,en,top1_match,0.0,0.0
aggregate,human_alignment,openai,gpt-5.4,2,study2_british_within,,zh,jsd,0.6636618022475085,0.6636618022475085
aggregate,human_alignment,openai,gpt-5.4,2,study2_british_within,,zh,tvd,0.76,0.76
aggregate,human_alignment,openai,gpt-5.4,2,study2_british_within,,zh,top1_match,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_01,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_01,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_02,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,gpt-5.4,1,study2_british_within,study2_item_02,en_vs_zh,tvd,0.0,0.0
