scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
aggregate,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,,en_vs_zh,jsd,0.026057364094946744,0.10600859603226245
aggregate,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,,en_vs_zh,tvd,0.046666666666666676,0.2173666666666667
aggregate,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,,en_vs_zh,top1_match,0.6666666666666666,1.0
aggregate,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,,en_vs_zh,flip_rate,0.0,0.3333333333333333
aggregate,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,,en_vs_zh,jsd,0.007299156760473963,0.19116495692878083
aggregate,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,,en_vs_zh,tvd,0.09999999999999998,0.5
aggregate,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,,en_vs_zh,top1_match,0.0,1.0
aggregate,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,,en_vs_zh,flip_rate,0.0,1.0
aggregate,human_alignment,openai,qwen3.6-plus,1,study2_british_within,,en,jsd,0.7268388569764969,0.9730899275812968
aggregate,human_alignment,openai,qwen3.6-plus,1,study2_british_within,,en,tvd,0.7786666666666666,0.9853333333333333
aggregate,human_alignment,openai,qwen3.6-plus,1,study2_british_within,,en,top1_match,0.0,0.3333333333333333
aggregate,human_alignment,openai,qwen3.6-plus,1,study2_british_within,,zh,jsd,0.6551258778165681,0.9208826595989988
aggregate,human_alignment,openai,qwen3.6-plus,1,study2_british_within,,zh,tvd,0.73255,0.9540000000000001
aggregate,human_alignment,openai,qwen3.6-plus,1,study2_british_within,,zh,top1_match,0.0,0.3333333333333333
aggregate,human_alignment,openai,qwen3.6-plus,2,study2_british_within,,en,jsd,0.8,0.9362663224626242
aggregate,human_alignment,openai,qwen3.6-plus,2,study2_british_within,,en,tvd,0.8,0.98
aggregate,human_alignment,openai,qwen3.6-plus,2,study2_british_within,,en,top1_match,0.0,0.0
aggregate,human_alignment,openai,qwen3.6-plus,2,study2_british_within,,zh,jsd,0.6561079720711209,0.9388497207269972
aggregate,human_alignment,openai,qwen3.6-plus,2,study2_british_within,,zh,tvd,0.8,0.98
aggregate,human_alignment,openai,qwen3.6-plus,2,study2_british_within,,zh,top1_match,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,en_vs_zh,jsd,0.0,0.07380424507879542
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,en_vs_zh,tvd,0.0,0.14
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,en_vs_zh,spearman,0.7745966692414834,1.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,en_vs_zh,jsd,0.10128281811368452,0.257298302635971
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,en_vs_zh,tvd,0.16,0.4
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,en_vs_zh,spearman,0.16903085094570333,0.7905694150420948
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,en_vs_zh,jsd,0.0,0.05068349548827765
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,en_vs_zh,tvd,0.0,0.07999999999999997
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,en_vs_zh,spearman,0.5,0.5
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,en_vs_zh,jsd,0.08502441288198997,0.23645279766002797
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,en_vs_zh,tvd,0.16000000000000003,0.4
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,en_vs_zh,spearman,0.8660254037844387,0.8660254037844387
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,en_vs_zh,jsd,0.020294448000613266,0.11983220668354527
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,en_vs_zh,tvd,0.04000000000000002,0.21999999999999997
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,en_vs_zh,jsd,0.03066939825433814,0.13184072559510332
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,en_vs_zh,tvd,0.060000000000000026,0.24
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,en_vs_zh,spearman,0.7745966692414834,1.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,en_vs_zh,jsd,0.03494234011545448,0.23165248839971012
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,en_vs_zh,tvd,0.16,0.54
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,en_vs_zh,spearman,0.5,1.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,en_vs_zh,jsd,0.15541194767868222,0.4722713391623819
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,en_vs_zh,tvd,0.44000000000000006,0.74
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_12,en_vs_zh,jsd,0.01007286462500093,0.0967213004986038
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_12,en_vs_zh,tvd,0.02000000000000001,0.18049999999999958
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_13,en_vs_zh,jsd,0.12607408190527836,0.3347477354934291
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_13,en_vs_zh,tvd,0.24,0.54
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_13,en_vs_zh,spearman,-0.07863150272384721,0.6235085987948554
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_14,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_14,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_15,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,1,study2_british_within,study2_item_15,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,study2_item_09,en_vs_zh,jsd,0.0,0.3975386215837163
item,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,study2_item_09,en_vs_zh,tvd,0.0,0.6024999999999978
item,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,study2_item_09,en_vs_zh,spearman,-0.5,1.0
item,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,study2_item_11,en_vs_zh,jsd,0.007947308532810546,0.6136937997655386
item,cross_lingual,openai,qwen3.6-plus,2,study2_british_within,study2_item_11,en_vs_zh,tvd,0.1,0.8024999999999978
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,en,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,en,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,en,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,zh,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,zh,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,zh,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,en,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,en,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,en,spearman,-0.36429003203460203,-0.36429003203460203
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,zh,jsd,0.847050373066953,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,zh,tvd,0.89,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,zh,spearman,-0.3738327416671041,0.09424780569544822
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,en,jsd,0.9289911704818996,0.9289911704818996
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,en,tvd,0.98,0.98
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,en,spearman,-0.03200484803483466,-0.03200484803483466
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,zh,jsd,0.7297445994510532,0.8338014603152903
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,zh,tvd,0.83,0.91
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,zh,spearman,-0.09548595053395952,0.2561140787323791
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,en,jsd,0.5605218825340386,0.5700928612515419
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,en,tvd,0.76,0.76
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,en,spearman,0.03793216209054408,0.4633239167994182
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,zh,jsd,0.5605218825340386,0.5700928612515419
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,zh,tvd,0.76,0.76
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,zh,spearman,0.03793216209054408,0.4633239167994182
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,en,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,en,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,en,spearman,-0.5032362797401965,-0.5032362797401965
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,zh,jsd,0.8522998190908964,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,zh,tvd,0.9400000000000001,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,zh,spearman,-0.647775313812849,-0.33352216754670905
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,en,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,en,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,en,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,zh,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,zh,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,zh,spearman,-0.40547849682554116,-0.40547849682554116
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,en,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,en,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,en,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,zh,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,zh,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,zh,spearman,-0.3382950893557894,-0.3382950893557894
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,en,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,en,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,en,spearman,-0.34523522258958245,-0.34523522258958245
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,zh,jsd,0.9368263204204155,0.981951797627816
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,zh,tvd,0.97,0.99
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,zh,spearman,-0.44127251244801985,-0.18202557148085488
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,en,jsd,0.9382947011325475,0.9491383367281967
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,en,tvd,0.98,0.98
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,en,spearman,-0.10978065780767239,-0.07627617133390224
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,zh,jsd,0.9102372035077833,0.9349126933631743
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,zh,tvd,0.97,0.98
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,zh,spearman,-0.11405017141259281,-0.07627617133390224
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,en,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,en,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,en,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,zh,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,zh,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,zh,spearman,-0.6354889093022424,-0.6354889093022424
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,en,jsd,0.8101203362626566,0.9516553314386336
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,en,tvd,0.8195000000000001,0.98
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,en,spearman,-0.09166984970282112,-0.09166984970282112
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,zh,jsd,0.6358522069766877,0.684039732556303
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,zh,tvd,0.7999999999999999,0.8
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,zh,spearman,-0.006547846407344365,-0.006547846407344365
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_12,en,jsd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_12,en,tvd,1.0,1.0
item,human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_12,en,spearman,-0.3455058811955659,-0.3455058811955659
