scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
aggregate,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,,en_vs_zh,jsd,0.010118001191158445,0.14719813197810405
aggregate,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,,en_vs_zh,tvd,0.021333333333333333,0.228
aggregate,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,,en_vs_zh,top1_match,0.8,1.0
aggregate,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,,en_vs_zh,flip_rate,0.0,0.2
aggregate,cross_lingual,openai,K2.6-code-preview,2,study2_british_within,,en_vs_zh,jsd,0.3417998289305583,0.3417998289305583
aggregate,cross_lingual,openai,K2.6-code-preview,2,study2_british_within,,en_vs_zh,tvd,0.5,0.5
aggregate,cross_lingual,openai,K2.6-code-preview,2,study2_british_within,,en_vs_zh,top1_match,1.0,1.0
aggregate,cross_lingual,openai,K2.6-code-preview,2,study2_british_within,,en_vs_zh,flip_rate,0.0,0.0
aggregate,human_alignment,openai,K2.6-code-preview,1,study2_british_within,,en,jsd,0.6829582873037392,0.971519831070465
aggregate,human_alignment,openai,K2.6-code-preview,1,study2_british_within,,en,tvd,0.70465,0.9853833333333333
aggregate,human_alignment,openai,K2.6-code-preview,1,study2_british_within,,en,top1_match,0.0,0.3333333333333333
aggregate,human_alignment,openai,K2.6-code-preview,1,study2_british_within,,zh,jsd,0.6510690278810259,0.9593003255792376
aggregate,human_alignment,openai,K2.6-code-preview,1,study2_british_within,,zh,tvd,0.6912499999999999,0.9746666666666667
aggregate,human_alignment,openai,K2.6-code-preview,1,study2_british_within,,zh,top1_match,0.0,0.4
aggregate,human_alignment,openai,K2.6-code-preview,2,study2_british_within,,en,jsd,0.4852681114766285,0.4852681114766285
aggregate,human_alignment,openai,K2.6-code-preview,2,study2_british_within,,en,tvd,0.6,0.6
aggregate,human_alignment,openai,K2.6-code-preview,2,study2_british_within,,en,top1_match,1.0,1.0
aggregate,human_alignment,openai,K2.6-code-preview,2,study2_british_within,,zh,jsd,0.5163636455613254,0.5163636455613254
aggregate,human_alignment,openai,K2.6-code-preview,2,study2_british_within,,zh,tvd,0.72,0.72
aggregate,human_alignment,openai,K2.6-code-preview,2,study2_british_within,,zh,top1_match,1.0,1.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_01,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_01,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_02,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_02,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_03,en_vs_zh,jsd,0.0,0.03066939825433814
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_03,en_vs_zh,tvd,0.0,0.060000000000000026
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,en_vs_zh,jsd,0.37799429882257785,0.6642991177133706
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,en_vs_zh,tvd,0.5800000000000001,0.84
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,en_vs_zh,spearman,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_05,en_vs_zh,jsd,0.12821486457190723,0.3018175840843933
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_05,en_vs_zh,tvd,0.21999999999999997,0.48
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_05,en_vs_zh,spearman,0.316227766016838,0.8660254037844387
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_06,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_06,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_07,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_07,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_08,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_08,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_09,en_vs_zh,jsd,0.1900236868166618,0.3887695048574979
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_09,en_vs_zh,tvd,0.3,0.58
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_09,en_vs_zh,spearman,-0.20533624142355236,0.4103913408340617
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_10,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_10,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_11,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_11,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_12,en_vs_zh,jsd,0.062764486510794,0.20873545110053365
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_12,en_vs_zh,tvd,0.12,0.36
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_13,en_vs_zh,jsd,0.03066939825433814,0.1565134063627906
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_13,en_vs_zh,tvd,0.060000000000000026,0.28
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_14,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_14,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_15,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,1,study2_british_within,study2_item_15,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,K2.6-code-preview,2,study2_british_within,study2_item_04,en_vs_zh,jsd,0.15102055335023584,0.6241602877024715
item,cross_lingual,openai,K2.6-code-preview,2,study2_british_within,study2_item_04,en_vs_zh,tvd,0.2,0.8
item,cross_lingual,openai,K2.6-code-preview,2,study2_british_within,study2_item_04,en_vs_zh,spearman,-0.7378647873726218,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_01,en,jsd,1.0,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_01,en,tvd,1.0,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_01,en,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_01,zh,jsd,1.0,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_01,zh,tvd,1.0,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_01,zh,spearman,-0.6425294053171791,-0.6425294053171791
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_02,en,jsd,1.0,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_02,en,tvd,1.0,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_02,en,spearman,-0.36429003203460203,-0.36429003203460203
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_02,zh,jsd,1.0,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_02,zh,tvd,1.0,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_02,zh,spearman,-0.36429003203460203,-0.36429003203460203
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_03,en,jsd,0.9289911704818996,0.9289911704818996
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_03,en,tvd,0.98,0.98
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_03,en,spearman,-0.03200484803483466,-0.03200484803483466
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_03,zh,jsd,0.8885514474098826,0.9289911704818996
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_03,zh,tvd,0.95,0.98
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_03,zh,spearman,-0.03200484803483466,0.04060359359147241
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,en,jsd,0.6232610914836325,0.7894134997403838
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,en,tvd,0.7,0.82
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,en,spearman,-0.03793216209054408,0.14773578919475064
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,zh,jsd,0.5605218825340386,0.5605218825340386
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,zh,tvd,0.76,0.76
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_04,zh,spearman,0.4633239167994182,0.4633239167994182
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_05,en,jsd,0.9169194855101055,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_05,en,tvd,0.93,1.0
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_05,en,spearman,-0.5032362797401965,-0.17094086468945693
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_05,zh,jsd,0.8550401692473298,0.8980477973254597
item,human_alignment,openai,K2.6-code-preview,1,study2_british_within,study2_item_05,zh,tvd,0.9299999999999999,0.93
